cluster_column,mutation,cluster_count,distinct_clusters,dataset_name
mds_label_for_Nextstrain_clade,29794-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29795-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29796-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29797-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29798-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29788-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29775-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29774-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29773-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28881A,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28881T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28882A,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28883C,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28887T,1,6,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28916T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28932T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28975T,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29853-,7,"0,1,11,15,3,4,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29402T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29645T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29742T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29763-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29764-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29765-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29766-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29767-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29768-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29769-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29770-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29771-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29772-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29799-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29800-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,28977T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29802-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29831-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29832-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29833-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29834-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29834A,1,2,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29835-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29836-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29837-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29838-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29839-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29840-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29841-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29842-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29843-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29844-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29845-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29846-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29847-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29848-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29849-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29850-,3,"0,15,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29851-,3,"0,15,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29801-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29830-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29829-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,38-,8,"0,1,11,15,2,3,4,6",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29827-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29803-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29828-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29804-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29806-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29807-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29808-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29809-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29811-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29812-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29813-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29814-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29805-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29816-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29815-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29826-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29823-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29822-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29824-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29820-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29819-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29818-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29817-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29821-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,29825-,1,7,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21767-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21994-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21768-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21769-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21770-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21987A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21992-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21993-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22032-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22030-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22031-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22033-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22034-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22917G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22995A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,23063T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21766-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,22029-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21765-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11295-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,210T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,10029T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11201G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11288-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11289-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11290-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11291-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11292-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11293-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,21618G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11294-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11296-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,11332G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,14676T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,15279T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,15451A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,16176C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,16466T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,19220T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,23271A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,23604A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28048T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,23709T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28882A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28883C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28916T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28977T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,29402T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,29742T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,29852-,2,"0,2",sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,3267T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,4181T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,5388A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,5986T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,6402T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,6954C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,7124T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,8986T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,9053T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,913T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28881A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28461G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28282A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28281T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,24410A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,24506G,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,24914C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,25469T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,26767C,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,27638C,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,27752T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,27874T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,23604G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,27972T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28248-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28249-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28250-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28251-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28252-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28253-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28271-,2,"0,1",sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28280C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28111G,1,1,sars-cov-2-2020-2022
pca_label_for_Nextclade_pango_collapsed,28881T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,10029T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,5388A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28280C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28271-,2,"0,1",sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28253-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28251-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28250-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28249-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28248-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28111G,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28048T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,27972T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,27874T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,27752T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,27638C,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,26767C,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,25469T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,24914C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,24506G,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28281T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,24410A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28282A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28881A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,913T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,9053T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,8986T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,7124T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,6954C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,6402T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,5986T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,4181T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,3267T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,29852-,2,"0,2",sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,29742T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,29402T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28977T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28916T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28883C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28882A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28881T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28461G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,23709T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,28252-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,23604A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,210T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,19220T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,16466T,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,16176C,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,15451A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,15279T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,14676T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11332G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21618G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11296-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11294-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11293-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11292-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,23604G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11290-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11289-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11288-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11201G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11295-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21765-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,11291-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21767-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21766-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,23271A,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,23063T,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22917G,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22034-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22033-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22032-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22031-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22030-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22995A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21994-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21993-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21992-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21987A,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21770-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21769-,1,1,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,22029-,1,0,sars-cov-2-2020-2022
pca_label_for_Nextstrain_clade,21768-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21769-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21768-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21767-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21766-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21765-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21762T,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21614T,2,"2,6",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21621A,1,2,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21618G,6,"14,15,3,4,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21600T,1,17,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21304T,1,13,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,210T,5,"14,15,3,4,5",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21770-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21255C,1,7,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21638T,1,2,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21801C,1,6,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21992-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21974T,1,2,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21-,16,"0,1,10,11,13,14,15,16,17,18,2,3,4,5,6,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22030-,6,"14,15,3,4,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22029-,6,"14,15,3,4,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22018T,1,17,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22-,16,"0,1,10,11,13,14,15,16,17,18,2,3,4,5,6,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21995-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21846T,3,"1,15,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21994-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21991-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21990-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21989-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21988-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21987A,4,"15,3,4,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21987-,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,21993-,2,"0,1",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,20532G,1,5,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,26149C,1,2,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,201-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,186-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18555T,1,10,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,185-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18424G,1,13,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,184-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18369G,1,9,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,187-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,183-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18176T,1,4,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18163G,1,1,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,181-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,18079T,1,5,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,180-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22031-,6,"14,15,3,4,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,182-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,26-,15,"0,1,10,11,13,14,15,16,17,18,2,3,4,6,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,188-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,19-,16,"0,1,10,11,13,14,15,16,17,18,2,3,4,5,6,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,200-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,20-,16,"0,1,10,11,13,14,15,16,17,18,2,3,4,5,6,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,2-,17,"0,1,10,11,13,14,15,16,17,18,2,3,4,5,6,8,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,199-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,198-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,197-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,189-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,196-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,194-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,193-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,19220T,4,"14,15,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,192-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,191-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,190-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,195-,1,11,sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,22032-,6,"14,15,3,4,5,9",sars-cov-2-2020-2022
t-sne_label_for_Nextclade_pango_collapsed,23525T,2,"1,2",sars-cov-2-2020-2022
